id,file,line_span,language,exact_comment_text,required_change_type
1212,"apps/api/src/modules/search/search.service.ts",712,ts,"// Remove existing entry if it exists",remove_dead_code
1213,"apps/api/src/modules/search/search.service.ts",717,ts,"// Add to main index",remove_dead_code
1214,"apps/api/src/modules/search/search.service.ts",720,ts,"// Add to inverted index",remove_dead_code
1215,"apps/api/src/modules/search/search.service.ts",729,ts,"// Index tags separately",remove_dead_code
1216,"apps/api/src/modules/search/search.service.ts",761,ts,"// Find documents that contain all query terms (AND search)",remove_dead_code
1217,"apps/api/src/modules/search/search.service.ts",769,ts,"// Also include partial matches (OR search) with lower weight",remove_dead_code
1218,"apps/api/src/modules/search/search.service.ts",789,ts,"// Base popularity score when no query",remove_dead_code
1219,"apps/api/src/modules/search/search.service.ts",798,ts,"// Title match score (higher weight)",remove_dead_code
1220,"apps/api/src/modules/search/search.service.ts",804,ts,"// Content match score",remove_dead_code
1221,"apps/api/src/modules/search/search.service.ts",810,ts,"// Exact title match bonus",remove_dead_code
1222,"apps/api/src/modules/search/search.service.ts",815,ts,"// Tag match bonus",remove_dead_code
1223,"apps/api/src/modules/search/search.service.ts",822,ts,"// Type-specific scoring",remove_dead_code
1224,"apps/api/src/modules/search/search.service.ts",843,ts,"// Recency bonus (newer items get slight boost)",remove_dead_code
1225,"apps/api/src/modules/search/search.service.ts",880,ts,"// Check title",remove_dead_code
1226,"apps/api/src/modules/search/search.service.ts",886,ts,"// Check content (first occurrence)",remove_dead_code
1227,"apps/api/src/modules/search/search.service.ts",957,ts,"// Types",remove_dead_code
1228,"apps/api/src/modules/search/search.service.ts",960,ts,"// Categories",remove_dead_code
1229,"apps/api/src/modules/search/search.service.ts",963,ts,"// Tags",remove_dead_code
1230,"apps/api/src/modules/search/search.service.ts",968,ts,"// Authors (would need to be enriched with user data)",remove_dead_code
1231,"apps/api/src/modules/search/search.service.ts",1051,ts,"// Also update Elasticsearch if available",remove_dead_code
1232,"apps/api/src/modules/search/search.service.ts",1168,ts,"// Remove from inverted index",remove_dead_code
1233,"apps/api/src/modules/search/search.service.ts",1176,ts,"// Remove from Elasticsearch",remove_dead_code
1234,"apps/api/src/modules/security/prompt-security.controller.ts",137,ts,"// Get threat statistics",remove_dead_code
1235,"apps/api/src/modules/security/prompt-security.controller.ts",299,ts,"// Implementation would create a new security policy",remove_dead_code
1236,"apps/api/src/modules/security/prompt-security.controller.ts",315,ts,"// Get scan history for the user/tenant",remove_dead_code
1237,"apps/api/src/modules/security/prompt-security.controller.ts",467,ts,"// In production, this would generate a PDF report",remove_dead_code
1238,"apps/api/src/modules/security/prompt-security.controller.ts",477,ts,"// Private helper methods",remove_dead_code
1239,"apps/api/src/modules/security/prompt-security.service.ts",41,ts,"// Security pattern definitions",remove_dead_code
1240,"apps/api/src/modules/security/prompt-security.service.ts",43,ts,"// Prompt Injection Patterns",remove_dead_code
1241,"apps/api/src/modules/security/prompt-security.service.ts",77,ts,"// Data Extraction Patterns",remove_dead_code
1242,"apps/api/src/modules/security/prompt-security.service.ts",105,ts,"// Jailbreak Patterns",remove_dead_code
1243,"apps/api/src/modules/security/prompt-security.service.ts",133,ts,"// Social Engineering",remove_dead_code
1244,"apps/api/src/modules/security/prompt-security.service.ts",155,ts,"// Code Injection",remove_dead_code
1245,"apps/api/src/modules/security/prompt-security.service.ts",177,ts,"// PII and Sensitive Data",remove_dead_code
1246,"apps/api/src/modules/security/prompt-security.service.ts",206,ts,"// Compliance frameworks and their rules",remove_dead_code
1247,"apps/api/src/modules/security/prompt-security.service.ts",250,ts,"// Run all security checks",remove_dead_code
1248,"apps/api/src/modules/security/prompt-security.service.ts",256,ts,"// Run compliance checks",remove_dead_code
1249,"apps/api/src/modules/security/prompt-security.service.ts",261,ts,"// Calculate risk score",remove_dead_code
1250,"apps/api/src/modules/security/prompt-security.service.ts",264,ts,"// Generate recommendations",remove_dead_code
1251,"apps/api/src/modules/security/prompt-security.service.ts",267,ts,"// Sanitize prompt",remove_dead_code
1252,"apps/api/src/modules/security/prompt-security.service.ts",283,ts,"// Store scan result",remove_dead_code
1253,"apps/api/src/modules/security/prompt-security.service.ts",320,ts,"// Detect prompt leaking attempts",remove_dead_code
1254,"apps/api/src/modules/security/prompt-security.service.ts",331,ts,"// Detect confused deputy attacks",remove_dead_code
1255,"apps/api/src/modules/security/prompt-security.service.ts",342,ts,"// Detect token manipulation",remove_dead_code
1256,"apps/api/src/modules/security/prompt-security.service.ts",353,ts,"// Detect recursive or infinite loop attempts",remove_dead_code
1257,"apps/api/src/modules/security/prompt-security.service.ts",370,ts,"// Check for privilege escalation attempts",remove_dead_code
1258,"apps/api/src/modules/security/prompt-security.service.ts",381,ts,"// Check for role confusion attacks",remove_dead_code
1259,"apps/api/src/modules/security/prompt-security.service.ts",398,ts,"// Analyze semantic similarity to known attack patterns",remove_dead_code
1260,"apps/api/src/modules/security/prompt-security.service.ts",411,ts,"// Check for encoded or obfuscated content",remove_dead_code
1261,"apps/api/src/modules/security/prompt-security.service.ts",450,ts,"// Weight threats by severity and confidence",remove_dead_code
1262,"apps/api/src/modules/security/prompt-security.service.ts",462,ts,"// Add compliance risk",remove_dead_code
1263,"apps/api/src/modules/security/prompt-security.service.ts",480,ts,"// Add threat-specific recommendations",remove_dead_code
1264,"apps/api/src/modules/security/prompt-security.service.ts",485,ts,"// Add compliance recommendations",remove_dead_code
1265,"apps/api/src/modules/security/prompt-security.service.ts",490,ts,"// Add general security recommendations",remove_dead_code
1266,"apps/api/src/modules/security/prompt-security.service.ts",508,ts,"// Remove or replace dangerous patterns",remove_dead_code
1267,"apps/api/src/modules/security/prompt-security.service.ts",515,ts,"// Add security notice if sanitization occurred",remove_dead_code
1268,"apps/api/src/modules/security/prompt-security.service.ts",523,ts,"// Helper methods for advanced threat detection",remove_dead_code
1269,"apps/api/src/modules/security/prompt-security.service.ts",548,ts,"// Look for unusual encoding, special characters, or tokenization attempts",remove_dead_code
1270,"apps/api/src/modules/security/prompt-security.service.ts",560,ts,"// Look for patterns that might cause infinite loops or excessive processing",remove_dead_code
1271,"apps/api/src/modules/security/prompt-security.service.ts",594,ts,"// Simple semantic risk calculation based on suspicious word combinations",remove_dead_code
1272,"apps/api/src/modules/security/prompt-security.service.ts",614,ts,"// Look for base64, hex encoding, or unusual character patterns",remove_dead_code
1273,"apps/api/src/modules/security/prompt-security.service.ts",673,ts,"// Framework-specific severity mapping",remove_dead_code
1274,"apps/api/src/modules/security/prompt-security.service.ts",745,ts,"// This would aggregate threat types from the stored scan results",remove_dead_code
1275,"apps/api/src/modules/security/prompt-security.service.ts",746,ts,"// Simplified implementation for now",remove_dead_code
1276,"apps/api/src/modules/security/prompt-security.service.ts",755,ts,"// This would aggregate compliance issues from scan results",remove_dead_code
1277,"apps/api/src/modules/security/prompt-security.service.ts",764,ts,"// This would calculate trends over time",remove_dead_code
1278,"apps/api/src/modules/skills/skills.service.ts",54,ts,"// Get skill definition",remove_dead_code
1279,"apps/api/src/modules/skills/skills.service.ts",64,ts,"// Analyze the prompt",remove_dead_code
1280,"apps/api/src/modules/skills/skills.service.ts",71,ts,"// Apply skill-specific rules",remove_dead_code
1281,"apps/api/src/modules/skills/skills.service.ts",77,ts,"// Calculate skill scores",remove_dead_code
1282,"apps/api/src/modules/skills/skills.service.ts",80,ts,"// Generate detailed feedback",remove_dead_code
1283,"apps/api/src/modules/skills/skills.service.ts",83,ts,"// Get recommendations for improvement",remove_dead_code
1284,"apps/api/src/modules/skills/skills.service.ts",86,ts,"// ISSUE: Model 'skillAssessment' does not exist in Prisma schema",bugfix
1285,"apps/api/src/modules/skills/skills.service.ts",87,ts,"// FIX: Create SkillAssessment model with userId, skillId, scores fields",bugfix
1286,"apps/api/src/modules/skills/skills.service.ts",88,ts,"// Store assessment result",remove_dead_code
1287,"apps/api/src/modules/skills/skills.service.ts",102,ts,"// Update user skill profile",remove_dead_code
1288,"apps/api/src/modules/skills/skills.service.ts",105,ts,"// Award points for assessment",remove_dead_code
1289,"apps/api/src/modules/skills/skills.service.ts",112,ts,"// Emit skill assessment event",remove_dead_code
1290,"apps/api/src/modules/skills/skills.service.ts",131,ts,"// ISSUE: Model 'userSkills' does not exist in Prisma schema",bugfix
1291,"apps/api/src/modules/skills/skills.service.ts",132,ts,"// FIX: Create UserSkills model with all skill score fields",bugfix
1292,"apps/api/src/modules/skills/skills.service.ts",138,ts,"// Create default skill profile",remove_dead_code
1293,"apps/api/src/modules/skills/skills.service.ts",143,ts,"// ISSUE: Model 'skillAssessment' does not exist in Prisma schema",bugfix
1294,"apps/api/src/modules/skills/skills.service.ts",144,ts,"// FIX: Create SkillAssessment model for tracking assessment history",bugfix
1295,"apps/api/src/modules/skills/skills.service.ts",145,ts,"// Get skill assessments history",remove_dead_code
1296,"apps/api/src/modules/skills/skills.service.ts",153,ts,"// Calculate skill trends",remove_dead_code
1297,"apps/api/src/modules/skills/skills.service.ts",156,ts,"// Get skill recommendations",remove_dead_code
1298,"apps/api/src/modules/skills/skills.service.ts",171,ts,"// ISSUE: Model 'userSkills' does not exist in Prisma schema",bugfix
1299,"apps/api/src/modules/skills/skills.service.ts",172,ts,"// FIX: Create UserSkills model for skill tracking and recommendations",bugfix
1300,"apps/api/src/modules/skills/skills.service.ts",181,ts,"// Identify weakest skills",remove_dead_code
1301,"apps/api/src/modules/skills/skills.service.ts",184,ts,"// Get learning paths for these skills",remove_dead_code
1302,"apps/api/src/modules/skills/skills.service.ts",220,ts,"// Update skill progress tracking",remove_dead_code
1303,"apps/api/src/modules/skills/skills.service.ts",222,ts,"// ISSUE: Model 'userSkills' does not exist in Prisma schema",bugfix
1304,"apps/api/src/modules/skills/skills.service.ts",223,ts,"// FIX: Create UserSkills model for progress tracking",bugfix
1305,"apps/api/src/modules/skills/skills.service.ts",224,ts,"// Get current user skills",remove_dead_code
1306,"apps/api/src/modules/skills/skills.service.ts",233,ts,"// Calculate new skill score based on activity",remove_dead_code
1307,"apps/api/src/modules/skills/skills.service.ts",242,ts,"// ISSUE: Model 'userSkills' does not exist in Prisma schema",bugfix
1308,"apps/api/src/modules/skills/skills.service.ts",243,ts,"// FIX: Create UserSkills model with skill fields and lastAssessment",bugfix
1309,"apps/api/src/modules/skills/skills.service.ts",244,ts,"// Update user skills",remove_dead_code
1310,"apps/api/src/modules/skills/skills.service.ts",253,ts,"// Log skill progression event",remove_dead_code
1311,"apps/api/src/modules/skills/skills.service.ts",270,ts,"// Award points for skill improvement",remove_dead_code
1312,"apps/api/src/modules/skills/skills.service.ts",325,ts,"// Calculate weighted overall score",remove_dead_code
1313,"apps/api/src/modules/skills/skills.service.ts",338,ts,"// Deduct points for vague language",remove_dead_code
1314,"apps/api/src/modules/skills/skills.service.ts",343,ts,"// Add points for specific measurements",remove_dead_code
1315,"apps/api/src/modules/skills/skills.service.ts",347,ts,"// Apply rule-based adjustments",remove_dead_code
1316,"apps/api/src/modules/skills/skills.service.ts",361,ts,"// Check for explicit constraints",remove_dead_code
1317,"apps/api/src/modules/skills/skills.service.ts",366,ts,"// Apply rule penalties",remove_dead_code
1318,"apps/api/src/modules/skills/skills.service.ts",379,ts,"// Structure elements",remove_dead_code
1319,"apps/api/src/modules/skills/skills.service.ts",386,ts,"// Deduct for structural issues",remove_dead_code
1320,"apps/api/src/modules/skills/skills.service.ts",403,ts,"// Apply role-specific rule penalties",remove_dead_code
